,r,i,i',t,T
4360,1,10,11,11,0.0
4361,1,10,11,12,0.0
4362,1,10,11,13,0.0
4363,1,10,11,14,0.0
4364,1,10,11,15,0.0
4365,1,10,11,16,0.0
4366,1,10,11,17,0.0
4367,1,10,11,18,0.0
4368,1,10,11,19,0.0
4369,1,10,11,20,0.0
4370,1,10,11,21,0.0
4371,1,10,11,22,0.0
4372,1,10,11,23,0.0
4373,1,10,11,24,0.0
4374,1,10,11,25,0.0
4375,1,10,11,26,0.0
4376,1,10,11,27,0.0
4377,1,10,11,28,0.0
4378,1,10,11,29,0.0
4379,1,10,11,30,-0.0
4380,1,10,12,1,0.0
4381,1,10,12,2,0.0
4382,1,10,12,3,0.0
4383,1,10,12,4,0.0
4384,1,10,12,5,0.0
4385,1,10,12,6,0.0
4386,1,10,12,7,0.0
4387,1,10,12,8,0.0
4388,1,10,12,9,0.0
4389,1,10,12,10,0.0
4390,1,10,12,11,0.0
4391,1,10,12,12,0.0
4392,1,10,12,13,0.0
4393,1,10,12,14,0.0
4394,1,10,12,15,0.0
4395,1,10,12,16,0.0
4396,1,10,12,17,0.0
4397,1,10,12,18,0.0
4398,1,10,12,19,0.0
4399,1,10,12,20,0.0
4400,1,10,12,21,0.0
4401,1,10,12,22,0.0
4402,1,10,12,23,0.0
4403,1,10,12,24,0.0
4404,1,10,12,25,0.0
4405,1,10,12,26,0.0
4406,1,10,12,27,0.0
4407,1,10,12,28,0.0
4408,1,10,12,29,0.0
4409,1,10,12,30,-0.0
4410,1,10,13,1,0.0
4411,1,10,13,2,0.0
4412,1,10,13,3,0.0
4413,1,10,13,4,0.0
4414,1,10,13,5,0.0
4415,1,10,13,6,0.0
4416,1,10,13,7,0.0
4417,1,10,13,8,0.0
4418,1,10,13,9,0.0
4419,1,10,13,10,0.0
4420,1,10,13,11,0.0
4421,1,10,13,12,0.0
4422,1,10,13,13,0.0
4423,1,10,13,14,0.0
4424,1,10,13,15,0.0
4425,1,10,13,16,0.0
4426,1,10,13,17,0.0
4427,1,10,13,18,0.0
4428,1,10,13,19,0.0
4429,1,10,13,20,0.0
4430,1,10,13,21,0.0
4431,1,10,13,22,0.0
4432,1,10,13,23,0.0
4433,1,10,13,24,0.0
4434,1,10,13,25,0.0
4435,1,10,13,26,0.0
4436,1,10,13,27,0.0
4437,1,10,13,28,0.0
4438,1,10,13,29,0.0
4439,1,10,13,30,-0.0
4440,1,10,14,1,0.0
4441,1,10,14,2,0.0
4442,1,10,14,3,0.0
4443,1,10,14,4,0.0
4444,1,10,14,5,0.0
4445,1,10,14,6,0.0
4446,1,10,14,7,0.0
4447,1,10,14,8,0.0
4448,1,10,14,9,0.0
4449,1,10,14,10,0.0
4450,1,10,14,11,0.0
4451,1,10,14,12,0.0
4452,1,10,14,13,0.0
4453,1,10,14,14,0.0
4454,1,10,14,15,0.0
4455,1,10,14,16,0.0
4456,1,10,14,17,0.0
4457,1,10,14,18,0.0
4458,1,10,14,19,0.0
4459,1,10,14,20,0.0
4460,1,10,14,21,0.0
4461,1,10,14,22,0.0
4462,1,10,14,23,0.0
4463,1,10,14,24,0.0
4464,1,10,14,25,0.0
4465,1,10,14,26,0.0
4466,1,10,14,27,0.0
4467,1,10,14,28,0.0
4468,1,10,14,29,0.0
4469,1,10,14,30,-0.0
4470,1,10,15,1,0.0
4471,1,10,15,2,0.0
4472,1,10,15,3,0.0
4473,1,10,15,4,0.0
4474,1,10,15,5,0.0
4475,1,10,15,6,0.0
4476,1,10,15,7,0.0
4477,1,10,15,8,0.0
4478,1,10,15,9,0.0
4479,1,10,15,10,0.0
4480,1,10,15,11,0.0
4481,1,10,15,12,0.0
4482,1,10,15,13,0.0
4483,1,10,15,14,0.0
4484,1,10,15,15,0.0
4485,1,10,15,16,0.0
4486,1,10,15,17,0.0
4487,1,10,15,18,0.0
4488,1,10,15,19,0.0
4489,1,10,15,20,0.0
4490,1,10,15,21,0.0
4491,1,10,15,22,0.0
4492,1,10,15,23,0.0
4493,1,10,15,24,0.0
4494,1,10,15,25,0.0
4495,1,10,15,26,0.0
4496,1,10,15,27,0.0
4497,1,10,15,28,0.0
4498,1,10,15,29,0.0
4499,1,10,15,30,-0.0
4500,1,11,1,1,0.0
4501,1,11,1,2,0.0
4502,1,11,1,3,0.0
4503,1,11,1,4,0.0
4504,1,11,1,5,0.0
4505,1,11,1,6,0.0
4506,1,11,1,7,0.0
4507,1,11,1,8,0.0
4508,1,11,1,9,0.0
4509,1,11,1,10,0.0
4510,1,11,1,11,0.0
4511,1,11,1,12,0.0
4512,1,11,1,13,0.0
4513,1,11,1,14,0.0
4514,1,11,1,15,0.0
4515,1,11,1,16,0.0
4516,1,11,1,17,0.0
4517,1,11,1,18,0.0
4518,1,11,1,19,0.0
4519,1,11,1,20,0.0
4520,1,11,1,21,0.0
4521,1,11,1,22,0.0
4522,1,11,1,23,0.0
4523,1,11,1,24,0.0
4524,1,11,1,25,0.0
4525,1,11,1,26,0.0
4526,1,11,1,27,0.0
4527,1,11,1,28,0.0
4528,1,11,1,29,0.0
4529,1,11,1,30,-0.0
4530,1,11,2,1,0.0
4531,1,11,2,2,0.0
4532,1,11,2,3,0.0
4533,1,11,2,4,0.0
4534,1,11,2,5,0.0
4535,1,11,2,6,0.0
4536,1,11,2,7,0.0
4537,1,11,2,8,0.0
4538,1,11,2,9,0.0
4539,1,11,2,10,0.0
4540,1,11,2,11,0.0
4541,1,11,2,12,0.0
4542,1,11,2,13,0.0
4543,1,11,2,14,0.0
4544,1,11,2,15,0.0
4545,1,11,2,16,0.0
4546,1,11,2,17,0.0
4547,1,11,2,18,0.0
4548,1,11,2,19,0.0
4549,1,11,2,20,0.0
4550,1,11,2,21,0.0
4551,1,11,2,22,0.0
4552,1,11,2,23,0.0
4553,1,11,2,24,0.0
4554,1,11,2,25,0.0
4555,1,11,2,26,0.0
4556,1,11,2,27,0.0
4557,1,11,2,28,0.0
4558,1,11,2,29,0.0
4559,1,11,2,30,-0.0
4560,1,11,3,1,0.0
4561,1,11,3,2,0.0
4562,1,11,3,3,0.0
4563,1,11,3,4,0.0
4564,1,11,3,5,0.0
4565,1,11,3,6,0.0
4566,1,11,3,7,0.0
4567,1,11,3,8,0.0
4568,1,11,3,9,0.0
4569,1,11,3,10,0.0
4570,1,11,3,11,0.0
4571,1,11,3,12,0.0
4572,1,11,3,13,0.0
4573,1,11,3,14,0.0
4574,1,11,3,15,0.0
4575,1,11,3,16,0.0
4576,1,11,3,17,0.0
4577,1,11,3,18,0.0
4578,1,11,3,19,0.0
4579,1,11,3,20,0.0
4580,1,11,3,21,0.0
4581,1,11,3,22,0.0
4582,1,11,3,23,0.0
4583,1,11,3,24,0.0
4584,1,11,3,25,0.0
4585,1,11,3,26,0.0
4586,1,11,3,27,0.0
4587,1,11,3,28,0.0
4588,1,11,3,29,0.0
4589,1,11,3,30,-0.0
4590,1,11,4,1,0.0
4591,1,11,4,2,0.0
4592,1,11,4,3,0.0
4593,1,11,4,4,0.0
4594,1,11,4,5,0.0
4595,1,11,4,6,0.0
4596,1,11,4,7,0.0
4597,1,11,4,8,0.0
4598,1,11,4,9,0.0
4599,1,11,4,10,0.0
4600,1,11,4,11,0.0
4601,1,11,4,12,0.0
4602,1,11,4,13,0.0
4603,1,11,4,14,0.0
4604,1,11,4,15,0.0
4605,1,11,4,16,0.0
4606,1,11,4,17,0.0
4607,1,11,4,18,0.0
4608,1,11,4,19,0.0
4609,1,11,4,20,0.0
4610,1,11,4,21,0.0
4611,1,11,4,22,0.0
4612,1,11,4,23,0.0
4613,1,11,4,24,0.0
4614,1,11,4,25,0.0
4615,1,11,4,26,0.0
4616,1,11,4,27,0.0
4617,1,11,4,28,0.0
4618,1,11,4,29,0.0
4619,1,11,4,30,-0.0
4620,1,11,5,1,0.0
4621,1,11,5,2,0.0
4622,1,11,5,3,0.0
4623,1,11,5,4,0.0
4624,1,11,5,5,0.0
4625,1,11,5,6,0.0
4626,1,11,5,7,0.0
4627,1,11,5,8,0.0
4628,1,11,5,9,0.0
4629,1,11,5,10,0.0
4630,1,11,5,11,0.0
4631,1,11,5,12,0.0
4632,1,11,5,13,0.0
4633,1,11,5,14,0.0
4634,1,11,5,15,0.0
4635,1,11,5,16,0.0
4636,1,11,5,17,0.0
4637,1,11,5,18,0.0
4638,1,11,5,19,0.0
4639,1,11,5,20,0.0
4640,1,11,5,21,0.0
4641,1,11,5,22,0.0
4642,1,11,5,23,0.0
4643,1,11,5,24,0.0
4644,1,11,5,25,0.0
4645,1,11,5,26,0.0
4646,1,11,5,27,0.0
4647,1,11,5,28,0.0
4648,1,11,5,29,0.0
4649,1,11,5,30,-0.0
4650,1,11,6,1,0.0
4651,1,11,6,2,0.0
4652,1,11,6,3,0.0
4653,1,11,6,4,0.0
4654,1,11,6,5,0.0
4655,1,11,6,6,0.0
4656,1,11,6,7,0.0
4657,1,11,6,8,0.0
4658,1,11,6,9,0.0
4659,1,11,6,10,0.0
4660,1,11,6,11,0.0
4661,1,11,6,12,0.0
4662,1,11,6,13,0.0
4663,1,11,6,14,0.0
4664,1,11,6,15,0.0
4665,1,11,6,16,0.0
4666,1,11,6,17,0.0
4667,1,11,6,18,0.0
4668,1,11,6,19,0.0
4669,1,11,6,20,0.0
4670,1,11,6,21,0.0
4671,1,11,6,22,0.0
4672,1,11,6,23,0.0
4673,1,11,6,24,0.0
4674,1,11,6,25,0.0
4675,1,11,6,26,0.0
4676,1,11,6,27,0.0
4677,1,11,6,28,0.0
4678,1,11,6,29,0.0
4679,1,11,6,30,-0.0
4680,1,11,7,1,0.0
4681,1,11,7,2,0.0
4682,1,11,7,3,0.0
4683,1,11,7,4,0.0
4684,1,11,7,5,0.0
4685,1,11,7,6,0.0
4686,1,11,7,7,0.0
4687,1,11,7,8,0.0
4688,1,11,7,9,0.0
4689,1,11,7,10,0.0
4690,1,11,7,11,0.0
4691,1,11,7,12,0.0
4692,1,11,7,13,0.0
4693,1,11,7,14,0.0
4694,1,11,7,15,0.0
4695,1,11,7,16,0.0
4696,1,11,7,17,0.0
4697,1,11,7,18,0.0
4698,1,11,7,19,0.0
4699,1,11,7,20,0.0
4700,1,11,7,21,0.0
4701,1,11,7,22,0.0
4702,1,11,7,23,0.0
4703,1,11,7,24,0.0
4704,1,11,7,25,0.0
4705,1,11,7,26,0.0
4706,1,11,7,27,0.0
4707,1,11,7,28,0.0
4708,1,11,7,29,0.0
4709,1,11,7,30,-0.0
4710,1,11,8,1,0.0
4711,1,11,8,2,0.0
4712,1,11,8,3,0.0
4713,1,11,8,4,0.0
4714,1,11,8,5,0.0
4715,1,11,8,6,0.0
4716,1,11,8,7,0.0
4717,1,11,8,8,0.0
4718,1,11,8,9,0.0
4719,1,11,8,10,0.0
4720,1,11,8,11,0.0
4721,1,11,8,12,0.0
4722,1,11,8,13,0.0
4723,1,11,8,14,0.0
4724,1,11,8,15,0.0
4725,1,11,8,16,0.0
4726,1,11,8,17,0.0
4727,1,11,8,18,0.0
4728,1,11,8,19,0.0
4729,1,11,8,20,0.0
4730,1,11,8,21,0.0
4731,1,11,8,22,0.0
4732,1,11,8,23,0.0
4733,1,11,8,24,0.0
4734,1,11,8,25,0.0
4735,1,11,8,26,0.0
4736,1,11,8,27,0.0
4737,1,11,8,28,0.0
4738,1,11,8,29,0.0
4739,1,11,8,30,-0.0
4740,1,11,9,1,0.0
4741,1,11,9,2,0.0
4742,1,11,9,3,0.0
4743,1,11,9,4,0.0
4744,1,11,9,5,0.0
4745,1,11,9,6,0.0
4746,1,11,9,7,0.0
4747,1,11,9,8,0.0
4748,1,11,9,9,0.0
4749,1,11,9,10,0.0
4750,1,11,9,11,0.0
4751,1,11,9,12,0.0
4752,1,11,9,13,0.0
4753,1,11,9,14,0.0
4754,1,11,9,15,0.0
4755,1,11,9,16,0.0
4756,1,11,9,17,0.0
4757,1,11,9,18,0.0
4758,1,11,9,19,0.0
4759,1,11,9,20,0.0
4760,1,11,9,21,0.0
4761,1,11,9,22,0.0
4762,1,11,9,23,0.0
4763,1,11,9,24,0.0
4764,1,11,9,25,0.0
4765,1,11,9,26,0.0
4766,1,11,9,27,0.0
4767,1,11,9,28,0.0
4768,1,11,9,29,0.0
4769,1,11,9,30,-0.0
4770,1,11,10,1,0.0
4771,1,11,10,2,0.0
4772,1,11,10,3,0.0
4773,1,11,10,4,0.0
4774,1,11,10,5,0.0
4775,1,11,10,6,0.0
4776,1,11,10,7,0.0
4777,1,11,10,8,0.0
4778,1,11,10,9,0.0
4779,1,11,10,10,0.0
4780,1,11,10,11,0.0
4781,1,11,10,12,0.0
4782,1,11,10,13,0.0
4783,1,11,10,14,0.0
4784,1,11,10,15,0.0
4785,1,11,10,16,0.0
4786,1,11,10,17,0.0
4787,1,11,10,18,0.0
4788,1,11,10,19,0.0
4789,1,11,10,20,0.0
4790,1,11,10,21,0.0
4791,1,11,10,22,0.0
4792,1,11,10,23,0.0
4793,1,11,10,24,0.0
4794,1,11,10,25,0.0
4795,1,11,10,26,0.0
4796,1,11,10,27,0.0
4797,1,11,10,28,0.0
4798,1,11,10,29,0.0
4799,1,11,10,30,-0.0
4800,1,11,11,1,-0.0
4801,1,11,11,2,-0.0
4802,1,11,11,3,-0.0
4803,1,11,11,4,-0.0
4804,1,11,11,5,-0.0
4805,1,11,11,6,-0.0
4806,1,11,11,7,-0.0
4807,1,11,11,8,-0.0
4808,1,11,11,9,-0.0
4809,1,11,11,10,-0.0
4810,1,11,11,11,-0.0
4811,1,11,11,12,-0.0
4812,1,11,11,13,-0.0
4813,1,11,11,14,-0.0
4814,1,11,11,15,-0.0
4815,1,11,11,16,-0.0
4816,1,11,11,17,-0.0
4817,1,11,11,18,-0.0
4818,1,11,11,19,-0.0
4819,1,11,11,20,-0.0
4820,1,11,11,21,-0.0
4821,1,11,11,22,-0.0
4822,1,11,11,23,-0.0
4823,1,11,11,24,-0.0
4824,1,11,11,25,-0.0
4825,1,11,11,26,-0.0
4826,1,11,11,27,-0.0
4827,1,11,11,28,-0.0
4828,1,11,11,29,-0.0
4829,1,11,11,30,-0.0
4830,1,11,12,1,0.0
4831,1,11,12,2,0.0
4832,1,11,12,3,0.0
4833,1,11,12,4,0.0
4834,1,11,12,5,0.0
4835,1,11,12,6,0.0
4836,1,11,12,7,0.0
4837,1,11,12,8,0.0
4838,1,11,12,9,0.0
4839,1,11,12,10,0.0
4840,1,11,12,11,0.0
4841,1,11,12,12,0.0
4842,1,11,12,13,0.0
4843,1,11,12,14,0.0
4844,1,11,12,15,0.0
4845,1,11,12,16,0.0
4846,1,11,12,17,0.0
4847,1,11,12,18,0.0
4848,1,11,12,19,0.0
4849,1,11,12,20,0.0
4850,1,11,12,21,0.0
4851,1,11,12,22,0.0
4852,1,11,12,23,0.0
4853,1,11,12,24,0.0
4854,1,11,12,25,0.0
4855,1,11,12,26,0.0
4856,1,11,12,27,0.0
4857,1,11,12,28,0.0
4858,1,11,12,29,0.0
4859,1,11,12,30,-0.0
4860,1,11,13,1,0.0
4861,1,11,13,2,0.0
4862,1,11,13,3,0.0
4863,1,11,13,4,0.0
4864,1,11,13,5,0.0
4865,1,11,13,6,0.0
4866,1,11,13,7,0.0
4867,1,11,13,8,0.0
4868,1,11,13,9,0.0
4869,1,11,13,10,0.0
4870,1,11,13,11,0.0
4871,1,11,13,12,0.0
4872,1,11,13,13,0.0
4873,1,11,13,14,0.0
4874,1,11,13,15,0.0
4875,1,11,13,16,0.0
4876,1,11,13,17,0.0
4877,1,11,13,18,0.0
4878,1,11,13,19,0.0
4879,1,11,13,20,0.0
4880,1,11,13,21,0.0
4881,1,11,13,22,0.0
4882,1,11,13,23,0.0
4883,1,11,13,24,0.0
4884,1,11,13,25,0.0
4885,1,11,13,26,0.0
4886,1,11,13,27,0.0
4887,1,11,13,28,0.0
4888,1,11,13,29,0.0
4889,1,11,13,30,-0.0
4890,1,11,14,1,0.0
4891,1,11,14,2,0.0
4892,1,11,14,3,0.0
4893,1,11,14,4,0.0
4894,1,11,14,5,0.0
4895,1,11,14,6,0.0
4896,1,11,14,7,0.0
4897,1,11,14,8,0.0
4898,1,11,14,9,0.0
4899,1,11,14,10,0.0
4900,1,11,14,11,0.0
4901,1,11,14,12,0.0
4902,1,11,14,13,0.0
4903,1,11,14,14,0.0
4904,1,11,14,15,0.0
4905,1,11,14,16,0.0
4906,1,11,14,17,0.0
4907,1,11,14,18,0.0
4908,1,11,14,19,0.0
4909,1,11,14,20,0.0
4910,1,11,14,21,0.0
4911,1,11,14,22,0.0
4912,1,11,14,23,0.0
4913,1,11,14,24,0.0
4914,1,11,14,25,0.0
4915,1,11,14,26,0.0
4916,1,11,14,27,0.0
4917,1,11,14,28,0.0
4918,1,11,14,29,0.0
4919,1,11,14,30,-0.0
4920,1,11,15,1,0.0
4921,1,11,15,2,0.0
4922,1,11,15,3,0.0
4923,1,11,15,4,0.0
4924,1,11,15,5,0.0
4925,1,11,15,6,0.0
4926,1,11,15,7,0.0
4927,1,11,15,8,0.0
4928,1,11,15,9,0.0
4929,1,11,15,10,0.0
4930,1,11,15,11,0.0
4931,1,11,15,12,0.0
4932,1,11,15,13,0.0
4933,1,11,15,14,0.0
4934,1,11,15,15,0.0
4935,1,11,15,16,0.0
4936,1,11,15,17,0.0
4937,1,11,15,18,0.0
4938,1,11,15,19,0.0
4939,1,11,15,20,0.0
4940,1,11,15,21,0.0
4941,1,11,15,22,0.0
4942,1,11,15,23,0.0
4943,1,11,15,24,0.0
4944,1,11,15,25,0.0
4945,1,11,15,26,0.0
4946,1,11,15,27,0.0
4947,1,11,15,28,0.0
4948,1,11,15,29,0.0
4949,1,11,15,30,-0.0
4950,1,12,1,1,0.0
4951,1,12,1,2,0.0
4952,1,12,1,3,0.0
4953,1,12,1,4,0.0
4954,1,12,1,5,0.0
4955,1,12,1,6,0.0
4956,1,12,1,7,0.0
4957,1,12,1,8,0.0
4958,1,12,1,9,0.0
4959,1,12,1,10,0.0
4960,1,12,1,11,0.0
4961,1,12,1,12,0.0
4962,1,12,1,13,0.0
4963,1,12,1,14,0.0
4964,1,12,1,15,0.0
4965,1,12,1,16,0.0
4966,1,12,1,17,0.0
4967,1,12,1,18,0.0
4968,1,12,1,19,0.0
4969,1,12,1,20,0.0
4970,1,12,1,21,0.0
4971,1,12,1,22,0.0
4972,1,12,1,23,0.0
4973,1,12,1,24,0.0
4974,1,12,1,25,0.0
4975,1,12,1,26,0.0
4976,1,12,1,27,0.0
4977,1,12,1,28,0.0
4978,1,12,1,29,0.0
4979,1,12,1,30,-0.0
4980,1,12,2,1,0.0
4981,1,12,2,2,0.0
4982,1,12,2,3,0.0
4983,1,12,2,4,0.0
4984,1,12,2,5,0.0
4985,1,12,2,6,0.0
4986,1,12,2,7,0.0
4987,1,12,2,8,0.0
4988,1,12,2,9,0.0
4989,1,12,2,10,0.0
4990,1,12,2,11,0.0
4991,1,12,2,12,0.0
4992,1,12,2,13,0.0
4993,1,12,2,14,0.0
4994,1,12,2,15,0.0
4995,1,12,2,16,0.0
4996,1,12,2,17,0.0
4997,1,12,2,18,0.0
4998,1,12,2,19,0.0
4999,1,12,2,20,0.0
5000,1,12,2,21,0.0
5001,1,12,2,22,0.0
5002,1,12,2,23,0.0
5003,1,12,2,24,0.0
5004,1,12,2,25,0.0
5005,1,12,2,26,0.0
5006,1,12,2,27,0.0
5007,1,12,2,28,0.0
5008,1,12,2,29,0.0
5009,1,12,2,30,-0.0
5010,1,12,3,1,0.0
5011,1,12,3,2,0.0
5012,1,12,3,3,0.0
5013,1,12,3,4,0.0
5014,1,12,3,5,0.0
5015,1,12,3,6,0.0
5016,1,12,3,7,0.0
5017,1,12,3,8,0.0
5018,1,12,3,9,0.0
5019,1,12,3,10,0.0
5020,1,12,3,11,0.0
5021,1,12,3,12,0.0
5022,1,12,3,13,0.0
5023,1,12,3,14,0.0
5024,1,12,3,15,0.0
5025,1,12,3,16,0.0
5026,1,12,3,17,0.0
5027,1,12,3,18,0.0
5028,1,12,3,19,0.0
5029,1,12,3,20,0.0
5030,1,12,3,21,0.0
5031,1,12,3,22,0.0
5032,1,12,3,23,0.0
5033,1,12,3,24,0.0
5034,1,12,3,25,0.0
5035,1,12,3,26,0.0
5036,1,12,3,27,0.0
5037,1,12,3,28,0.0
5038,1,12,3,29,0.0
5039,1,12,3,30,-0.0
5040,1,12,4,1,0.0
5041,1,12,4,2,0.0
5042,1,12,4,3,0.0
5043,1,12,4,4,0.0
5044,1,12,4,5,0.0
5045,1,12,4,6,0.0
5046,1,12,4,7,0.0
5047,1,12,4,8,0.0
5048,1,12,4,9,0.0
5049,1,12,4,10,0.0
5050,1,12,4,11,0.0
5051,1,12,4,12,0.0
5052,1,12,4,13,0.0
5053,1,12,4,14,0.0
5054,1,12,4,15,0.0
5055,1,12,4,16,0.0
5056,1,12,4,17,0.0
5057,1,12,4,18,0.0
5058,1,12,4,19,0.0
5059,1,12,4,20,0.0
5060,1,12,4,21,0.0
5061,1,12,4,22,0.0
5062,1,12,4,23,0.0
5063,1,12,4,24,0.0
5064,1,12,4,25,0.0
5065,1,12,4,26,0.0
5066,1,12,4,27,0.0
5067,1,12,4,28,0.0
5068,1,12,4,29,0.0
5069,1,12,4,30,-0.0
5070,1,12,5,1,0.0
5071,1,12,5,2,0.0
5072,1,12,5,3,0.0
5073,1,12,5,4,0.0
5074,1,12,5,5,0.0
5075,1,12,5,6,0.0
5076,1,12,5,7,0.0
5077,1,12,5,8,0.0
5078,1,12,5,9,0.0
5079,1,12,5,10,0.0
5080,1,12,5,11,0.0
5081,1,12,5,12,0.0
5082,1,12,5,13,0.0
5083,1,12,5,14,0.0
5084,1,12,5,15,0.0
5085,1,12,5,16,0.0
5086,1,12,5,17,0.0
5087,1,12,5,18,0.0
5088,1,12,5,19,0.0
5089,1,12,5,20,0.0
5090,1,12,5,21,0.0
5091,1,12,5,22,0.0
5092,1,12,5,23,0.0
5093,1,12,5,24,0.0
5094,1,12,5,25,0.0
5095,1,12,5,26,0.0
5096,1,12,5,27,0.0
5097,1,12,5,28,0.0
5098,1,12,5,29,0.0
5099,1,12,5,30,-0.0
5100,1,12,6,1,0.0
5101,1,12,6,2,0.0
5102,1,12,6,3,0.0
5103,1,12,6,4,0.0
5104,1,12,6,5,0.0
5105,1,12,6,6,0.0
5106,1,12,6,7,0.0
5107,1,12,6,8,0.0
5108,1,12,6,9,0.0
5109,1,12,6,10,0.0
5110,1,12,6,11,0.0
5111,1,12,6,12,0.0
5112,1,12,6,13,0.0
5113,1,12,6,14,0.0
5114,1,12,6,15,0.0
5115,1,12,6,16,0.0
5116,1,12,6,17,0.0
5117,1,12,6,18,0.0
5118,1,12,6,19,0.0
5119,1,12,6,20,0.0
5120,1,12,6,21,0.0
5121,1,12,6,22,0.0
5122,1,12,6,23,0.0
5123,1,12,6,24,0.0
5124,1,12,6,25,0.0
5125,1,12,6,26,0.0
5126,1,12,6,27,0.0
5127,1,12,6,28,0.0
5128,1,12,6,29,0.0
5129,1,12,6,30,-0.0
5130,1,12,7,1,0.0
5131,1,12,7,2,0.0
5132,1,12,7,3,0.0
5133,1,12,7,4,0.0
5134,1,12,7,5,0.0
5135,1,12,7,6,0.0
5136,1,12,7,7,0.0
5137,1,12,7,8,0.0
5138,1,12,7,9,0.0
5139,1,12,7,10,0.0
5140,1,12,7,11,0.0
5141,1,12,7,12,0.0
5142,1,12,7,13,0.0
5143,1,12,7,14,0.0
5144,1,12,7,15,0.0
5145,1,12,7,16,0.0
5146,1,12,7,17,0.0
5147,1,12,7,18,0.0
5148,1,12,7,19,0.0
5149,1,12,7,20,0.0
5150,1,12,7,21,0.0
5151,1,12,7,22,0.0
5152,1,12,7,23,0.0
5153,1,12,7,24,0.0
5154,1,12,7,25,0.0
5155,1,12,7,26,0.0
5156,1,12,7,27,0.0
5157,1,12,7,28,0.0
5158,1,12,7,29,0.0
5159,1,12,7,30,-0.0
5160,1,12,8,1,0.0
5161,1,12,8,2,0.0
5162,1,12,8,3,0.0
5163,1,12,8,4,0.0
5164,1,12,8,5,0.0
5165,1,12,8,6,0.0
5166,1,12,8,7,0.0
5167,1,12,8,8,0.0
5168,1,12,8,9,0.0
5169,1,12,8,10,0.0
5170,1,12,8,11,0.0
5171,1,12,8,12,0.0
5172,1,12,8,13,0.0
5173,1,12,8,14,0.0
5174,1,12,8,15,0.0
5175,1,12,8,16,0.0
5176,1,12,8,17,0.0
5177,1,12,8,18,0.0
5178,1,12,8,19,0.0
5179,1,12,8,20,0.0
5180,1,12,8,21,0.0
5181,1,12,8,22,0.0
5182,1,12,8,23,0.0
5183,1,12,8,24,0.0
5184,1,12,8,25,0.0
5185,1,12,8,26,0.0
5186,1,12,8,27,0.0
5187,1,12,8,28,0.0
5188,1,12,8,29,0.0
5189,1,12,8,30,-0.0
5190,1,12,9,1,0.0
5191,1,12,9,2,0.0
5192,1,12,9,3,0.0
5193,1,12,9,4,0.0
5194,1,12,9,5,0.0
5195,1,12,9,6,0.0
5196,1,12,9,7,0.0
5197,1,12,9,8,0.0
5198,1,12,9,9,0.0
5199,1,12,9,10,0.0
5200,1,12,9,11,0.0
5201,1,12,9,12,0.0
5202,1,12,9,13,0.0
5203,1,12,9,14,0.0
5204,1,12,9,15,0.0
5205,1,12,9,16,0.0
5206,1,12,9,17,0.0
5207,1,12,9,18,0.0
5208,1,12,9,19,0.0
5209,1,12,9,20,0.0
5210,1,12,9,21,0.0
5211,1,12,9,22,0.0
5212,1,12,9,23,0.0
5213,1,12,9,24,0.0
5214,1,12,9,25,0.0
5215,1,12,9,26,0.0
5216,1,12,9,27,0.0
5217,1,12,9,28,0.0
5218,1,12,9,29,0.0
5219,1,12,9,30,-0.0
5220,1,12,10,1,0.0
5221,1,12,10,2,0.0
5222,1,12,10,3,0.0
5223,1,12,10,4,0.0
5224,1,12,10,5,0.0
5225,1,12,10,6,0.0
5226,1,12,10,7,0.0
5227,1,12,10,8,0.0
5228,1,12,10,9,0.0
5229,1,12,10,10,0.0
5230,1,12,10,11,0.0
5231,1,12,10,12,0.0
5232,1,12,10,13,0.0
5233,1,12,10,14,0.0
5234,1,12,10,15,0.0
5235,1,12,10,16,0.0
5236,1,12,10,17,0.0
5237,1,12,10,18,0.0
5238,1,12,10,19,0.0
5239,1,12,10,20,0.0
5240,1,12,10,21,0.0
5241,1,12,10,22,0.0
5242,1,12,10,23,0.0
5243,1,12,10,24,0.0
5244,1,12,10,25,0.0
5245,1,12,10,26,0.0
5246,1,12,10,27,0.0
5247,1,12,10,28,0.0
5248,1,12,10,29,0.0
5249,1,12,10,30,-0.0
5250,1,12,11,1,0.0
5251,1,12,11,2,0.0
5252,1,12,11,3,0.0
5253,1,12,11,4,0.0
5254,1,12,11,5,0.0
5255,1,12,11,6,0.0
5256,1,12,11,7,0.0
5257,1,12,11,8,0.0
5258,1,12,11,9,0.0
5259,1,12,11,10,0.0
5260,1,12,11,11,0.0
5261,1,12,11,12,0.0
5262,1,12,11,13,0.0
5263,1,12,11,14,0.0
5264,1,12,11,15,0.0
5265,1,12,11,16,0.0
5266,1,12,11,17,0.0
5267,1,12,11,18,0.0
5268,1,12,11,19,0.0
5269,1,12,11,20,0.0
5270,1,12,11,21,0.0
5271,1,12,11,22,0.0
5272,1,12,11,23,0.0
5273,1,12,11,24,0.0
5274,1,12,11,25,0.0
5275,1,12,11,26,0.0
5276,1,12,11,27,0.0
5277,1,12,11,28,0.0
5278,1,12,11,29,0.0
5279,1,12,11,30,-0.0
5280,1,12,12,1,-0.0
5281,1,12,12,2,-0.0
5282,1,12,12,3,-0.0
5283,1,12,12,4,-0.0
5284,1,12,12,5,-0.0
5285,1,12,12,6,-0.0
5286,1,12,12,7,-0.0
5287,1,12,12,8,-0.0
